ID,Oil Spill Volume,Produced Water Spill Volume,Report Delay (Days)
560577,>0 and <1>=1 and <5>=1 and <5>0 and <1000>0 and <100>0 and <1>=1 and <5>0 and <10Unknown00000>0 and <1000000>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,>0 and <1>=1 and <5>=1 and <5>=1 and <500>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>0 and <1>=1 and <5Unknown>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>0 and <1>=1 and <5>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=1 and <5>=1 and <5Unknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,1.037037037037037
70183,000Unknown,>=1 and <5>=1 and <5>=1 and <5Unknown,0.75
70196,Unknown>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100UnknownUnknownUnknownUnknown>0 and <1Unknown>=1 and <500UnknownUnknown000>0 and <1,Unknown>=5 and <100>=5 and <100>=5 and <100>=5 and <10000>=5 and <100UnknownUnknownUnknownUnknown0Unknown0>=5 and <100>=5 and <100UnknownUnknown0000,2.347826086956522
70208,0000>=1 and <5>=1 and <5>=1 and <5,>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5,1.5714285714285714
70209,000000000>=5 and <100>=5 and <10000>=1 and <5Unknown>=5 and <100Unknown>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknownUnknown>=1 and <5>=1 and <5>=1 and <5000>=5 and <100>=5 and <10000UnknownUnknown>=1 and <5UnknownUnknown>=1 and <5UnknownUnknown00UnknownUnknown00>0 and <1>0 and <1Unknown0>0 and <1Unknown00UnknownUnknown0Unknown>=100>=100>=5 and <100>0 and <1,00>=5 and <100>=1 and <5>=1 and <5UnknownUnknownUnknown0000Unknown000Unknown0000UnknownUnknown0>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100Unknown00>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5UnknownUnknown>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknown00>=1 and <5>=1 and <5Unknown0>=1 and <5UnknownUnknownUnknownUnknownUnknownUnknownUnknown000>0 and <1,1.203125
70217,>0 and <1>0 and <1>0 and <1>0 and <1Unknown0000>=5 and <100>=5 and <1000>=5 and <100>0 and <1UnknownUnknownUnknownUnknownUnknownUnknownUnknown>0 and <1UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>=100>=100UnknownUnknown>=1 and <5>=1 and <5>0 and <1>0 and <1Unknown00Unknown>=1 and <5>=1 and <50>=1 and <5Unknown0Unknown>=5 and <100000000000UnknownUnknown000>=5 and <100>=1 and <5UnknownUnknown>0 and <1,>0 and <1>0 and <1>0 and <1>0 and <1UnknownUnknownUnknown0000000UnknownUnknownUnknownUnknownUnknownUnknownUnknown0Unknown000000UnknownUnknown0UnknownUnknownUnknownUnknown>=100>=10000>=5 and <100>=1 and <500000Unknown>=5 and <100>=5 and <1000>=5 and <10000Unknown0000000000UnknownUnknown0000>=1 and <5UnknownUnknown>0 and <1,12.346666666666666
70267,>=1 and <5>=1 and <5>=1 and <5>=1 and <5000000>=1 and <500000>=5 and <1000>=5 and <100>=1 and <50UnknownUnknownUnknownUnknown0>=5 and <100>=5 and <100>=5 and <100UnknownUnknown>0 and <1UnknownUnknownUnknown>0 and <10000Unknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>=1 and <5>=1 and <5Unknown00>=1 and <5UnknownUnknown0UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown0UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>0 and <1UnknownUnknown0Unknown>0 and <1UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>0 and <1UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown000UnknownUnknown0000Unknown0UnknownUnknown0UnknownUnknownUnknown>=1 and <5>=1 and <5UnknownUnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknown,>0 and <1>0 and <100000>=5 and <100>=5 and <100>=5 and <1000>=5 and <100UnknownUnknown00Unknown>=5 and <100Unknown>0 and <1>=5 and <100UnknownUnknownUnknownUnknownUnknown000UnknownUnknown0Unknown0000000Unknown00UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>=1 and <5>=1 and <5Unknown00>=1 and <5UnknownUnknown0UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknownUnknown0UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown>0 and <1UnknownUnknown0Unknown>0 and <1UnknownUnknownUnknownUnknownUnknownUnknown0UnknownUnknown0Unknown>0 and <10UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown000UnknownUnknown>=5 and <1000>=5 and <1000Unknown0UnknownUnknown0UnknownUnknownUnknown0>=1 and <5UnknownUnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknown,22.575342465753426
70269,000UnknownUnknownUnknown,UnknownUnknownUnknown000,135.0
70275,00>0 and <1000Unknown>0 and <1>0 and <100>0 and <1>0 and <100>=1 and <5>=1 and <500>0 and <100000>=1 and <50000000Unknown0Unknown00Unknown>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <5>=1 and <5>=1 and <500000Unknown00UnknownUnknown00000Unknown0000Unknown0UnknownUnknown0UnknownUnknown00UnknownUnknownUnknown000UnknownUnknownUnknownUnknownUnknownUnknownUnknown,UnknownUnknown>0 and <1Unknown000>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>0 and <1>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>0 and <1UnknownUnknown>=5 and <100>=5 and <100>=5 and <100>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <50>=1 and <50UnknownUnknown0>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=1 and <5>=1 and <5>=1 and <500>=5 and <100>=5 and <100>=5 and <100Unknown000000000Unknown>=1 and <5>=1 and <50>=1 and <5Unknown>=5 and <100UnknownUnknown>=1 and <5UnknownUnknown>=5 and <100>=1 and <50UnknownUnknown0>=1 and <50UnknownUnknownUnknownUnknown00Unknown,3.808988764044944
70278,000000UnknownUnknown00000000UnknownUnknownUnknownUnknownUnknownUnknown0>0 and <100>0 and <1>=100Unknown>=100000>=5 and <100>=5 and <100UnknownUnknown0UnknownUnknown000Unknown00000UnknownUnknownUnknown>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknown0,UnknownUnknown>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=1 and <5>=1 and <5UnknownUnknownUnknown>=1 and <500>=1 and <50UnknownUnknownUnknownUnknown000>0 and <1>=1 and <50>0 and <10Unknown00UnknownUnknown>=5 and <100>=5 and <100UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown0Unknown0UnknownUnknownUnknownUnknownUnknown0UnknownUnknownUnknownUnknownUnknownUnknown0,5.9
70285,000UnknownUnknownUnknownUnknownUnknownUnknownUnknownUnknown,UnknownUnknownUnknownUnknown000Unknown000,74.54545454545455
70287,000>0 and <1>0 and <1>0 and <1>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5000>=5 and <100>=5 and <100>=5 and <100UnknownUnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknownUnknown,>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=1 and <5>=100>=100>=100000UnknownUnknownUnknown>0 and <1>0 and <1UnknownUnknownUnknownUnknown,0.48148148148148145
70297,>=1 and <5>=1 and <5>=1 and <5>=5 and <100>=5 and <100>0 and <1>=5 and <100>0 and <1>=5 and <100>0 and <10000000>0 and <1>0 and <1>=100>=100>=1000000000000>0 and <1>0 and <1>0 and <1,>=1 and <5>=1 and <5>=1 and <500>=1000>=1000>=5 and <100>=100>=100>=100>=1 and <5>=1 and <5>=1 and <5>=100>=5 and <100>=5 and <100000>0 and <1>0 and <1>0 and <1>=100>=100>=100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=5 and <100>=100>=5 and <100,0.8285714285714286
70299,Unknown>=1 and <5>=1 and <5>=5 and <100>=5 and <100>=1 and <5>=1 and <5>=5 and <100000000UnknownUnknownUnknownUnknown>0 and <1Unknown>=1 and <5UnknownUnknown000>0 and <1,Unknown>=5 and <100>=5 and <100>=5 and <100>=5 and <10000>=5 and <100>=5 and <100>=5 and <100>=5 and <100000UnknownUnknownUnknownUnknown0Unknown0UnknownUnknown0000,2.111111111111111
